fecha,precio
2023-03-16 14:45:00,4868.132030208333
2023-03-16 15:00:00,4866.754964197531
2023-03-16 15:15:00,4866.337889361703
2023-03-16 15:30:00,4866.380787234042
2023-03-16 15:45:00,4867.0205064102565
2023-03-16 16:00:00,4867.429121153846
2023-03-16 16:15:00,4867.794582894737
2023-03-16 16:30:00,4867.99407173913
2023-03-16 16:45:00,4867.938374390244
2023-03-16 17:00:00,4867.720745901639
2023-03-16 17:15:00,4867.701198039215
2023-03-16 17:30:00,4867.385310526316
2023-03-16 17:45:00,4866.736368085107
2023-03-17 13:00:00,4845.524044444444
2023-03-17 13:15:00,4841.514593965518
2023-03-17 13:30:00,4828.19449862069
2023-03-17 13:45:00,4818.371644303797
2023-03-17 14:00:00,4813.0271652173915
2023-03-17 14:15:00,4809.92849072165
2023-03-17 14:30:00,4809.954732231406
2023-03-17 14:45:00,4811.923503007519
2023-03-17 15:00:00,4813.086845
2023-03-17 15:15:00,4813.96376875
2023-03-17 15:30:00,4816.567749579833
2023-03-17 15:45:00,4819.174725
2023-03-17 16:00:00,4821.080196808511
2023-03-17 16:15:00,4822.274732222222
2023-03-17 16:30:00,4823.00347
2023-03-17 16:45:00,4823.317036065573
2023-03-17 17:00:00,4823.67789245283
2023-03-17 17:15:00,4823.8646733333335
2023-03-17 17:30:00,4823.916284848485
2023-03-17 17:45:00,4823.97636923077
2023-03-17 18:00:00,4824.1162
2023-03-21 13:00:00,4805.50244
2023-03-21 13:15:00,4804.326706060606
2023-03-21 13:30:00,4803.881083333334
2023-03-21 13:45:00,4800.433011688312
2023-03-21 14:00:00,4798.779752100841
2023-03-21 14:15:00,4799.33599
2023-03-21 14:30:00,4799.546383333333
2023-03-21 14:45:00,4799.985761728395
2023-03-21 15:00:00,4800.6822658536585
2023-03-21 15:15:00,4801.0614433734945
2023-03-21 15:30:00,4801.712067816092
2023-03-21 15:45:00,4802.647144927536
2023-03-21 16:00:00,4803.434243333333
2023-03-21 16:15:00,4803.944157142857
2023-03-21 16:30:00,4804.201258666667
2023-03-21 16:45:00,4804.3186703125
2023-03-21 17:00:00,4804.4276291666665
2023-03-21 17:15:00,4804.260275510204
2023-03-21 17:30:00,4804.20916
2023-03-21 17:45:00,4804.274517857143
2023-03-22 13:00:00,4797.864865384616
2023-03-22 13:15:00,4789.843955737705
2023-03-22 13:30:00,4784.018981034483
2023-03-22 13:45:00,4782.091091549296
2023-03-22 14:00:00,4778.61336
2023-03-22 14:15:00,4776.513513793103
2023-03-22 14:30:00,4774.769070491803
2023-03-22 14:45:00,4773.662918518518
2023-03-22 15:00:00,4773.740991780822
2023-03-22 15:15:00,4774.068391489362
2023-03-22 15:30:00,4773.9108805970145
2023-03-22 15:45:00,4774.123783636364
2023-03-22 16:00:00,4774.430316981132
2023-03-22 16:15:00,4774.986877272727
2023-03-22 16:30:00,4775.420948
2023-03-22 16:45:00,4775.619395121951
2023-03-22 17:00:00,4775.766486486487
2023-03-22 17:15:00,4775.954068817205
2023-03-22 17:30:00,4776.129392307692
2023-03-22 17:45:00,4776.2035863636365
2023-03-22 18:00:00,4776.2492
2023-03-23 13:00:00,4764.229376190476
2023-03-23 13:15:00,4761.529114285714
2023-03-23 13:30:00,4758.355897826087
2023-03-23 13:45:00,4756.728557377049
2023-03-23 14:00:00,4756.7796771929825
2023-03-23 14:15:00,4757.137175757575
2023-03-23 14:30:00,4757.516832075472
2023-03-23 14:45:00,4758.103859740259
2023-03-23 15:00:00,4758.395932258065
2023-03-23 15:15:00,4758.835382758621
2023-03-23 15:30:00,4758.860858064516
2023-03-23 15:45:00,4758.472873076923
2023-03-23 16:00:00,4757.971453763441
2023-03-23 16:15:00,4757.115788659794
2023-03-23 16:30:00,4756.437831460674
2023-03-23 16:45:00,4755.777214285715
2023-03-23 17:00:00,4755.567405714286
2023-03-23 17:15:00,4755.6691364705885
2023-03-23 17:30:00,4756.041107086614
2023-03-23 17:45:00,4755.543633098592
2023-03-23 18:00:00,4755.0706
2023-03-27 13:00:00,4712.251815476191
2023-03-27 13:15:00,4704.736861666666
2023-03-27 13:30:00,4698.662647368421
2023-03-27 13:45:00,4695.995236434108
2023-03-27 14:00:00,4694.117703333333
2023-03-27 14:15:00,4693.614316455696
2023-03-27 14:30:00,4693.568584782609
2023-03-27 14:45:00,4693.4048571428575
2023-03-27 15:00:00,4693.023662318841
2023-03-27 15:15:00,4691.967353424658
2023-03-27 15:30:00,4690.128761728395
2023-03-27 15:45:00,4688.951241935484
2023-03-27 16:00:00,4688.265596226415
2023-03-27 16:15:00,4687.827267857143
2023-03-27 16:30:00,4687.466178181819
2023-03-27 16:45:00,4687.287
2023-03-27 17:00:00,4687.071298666666
2023-03-27 17:15:00,4687.072173469387
2023-03-27 17:30:00,4687.108152941177
2023-03-27 17:45:00,4687.0153734375
2023-03-28 13:00:00,4660.005879452055
2023-03-28 13:15:00,4656.547563709677
2023-03-28 13:30:00,4652.6122000000005
2023-03-28 13:45:00,4651.6893493506495
2023-03-28 14:00:00,4651.7299875
2023-03-28 14:15:00,4651.852008
2023-03-28 14:30:00,4652.524350000001
2023-03-28 14:45:00,4653.279785106382
2023-03-28 15:00:00,4653.691569767441
2023-03-28 15:15:00,4653.852593617022
2023-03-28 15:30:00,4653.97927
2023-03-28 15:45:00,4653.9340999999995
2023-03-28 16:00:00,4653.650257692308
2023-03-28 16:15:00,4653.901003333333
2023-03-28 16:30:00,4654.776986842105
2023-03-28 16:45:00,4655.34465
2023-03-28 17:00:00,4656.052912765957
2023-03-28 17:15:00,4657.3242086956525
2023-03-28 17:30:00,4657.969811764706
2023-03-28 17:45:00,4658.472141666666
2023-03-29 13:00:00,4663.042513207547
2023-03-29 13:15:00,4659.833630232558
2023-03-29 13:30:00,4660.303191525423
2023-03-29 13:45:00,4658.9471814814815
2023-03-29 14:00:00,4653.674830555556
2023-03-29 14:15:00,4648.19504673913
2023-03-29 14:30:00,4646.254172131147
2023-03-29 14:45:00,4643.456324137931
2023-03-29 15:00:00,4641.023147058824
2023-03-29 15:15:00,4638.835173493976
2023-03-29 15:30:00,4636.164932954546
2023-03-29 15:45:00,4633.867882500001
2023-03-29 16:00:00,4632.996493548387
2023-03-29 16:15:00,4632.439790277777
2023-03-29 16:30:00,4631.9036837209305
2023-03-29 16:45:00,4631.427769565218
2023-03-29 17:00:00,4630.215393103448
2023-03-29 17:15:00,4628.806989090909
2023-03-29 17:30:00,4628.217273684211
2023-03-29 17:45:00,4627.660884210526
2023-03-29 18:00:00,4627.3598
2023-03-30 13:00:00,4596.001227777778
2023-03-30 13:15:00,4590.100217808219
2023-03-30 13:30:00,4588.54894074074
2023-03-30 13:45:00,4590.902668852459
2023-03-30 14:00:00,4598.702035365854
2023-03-30 14:15:00,4603.595745569621
2023-03-30 14:30:00,4609.294361764705
2023-03-30 14:45:00,4615.057370967742
2023-03-30 15:00:00,4619.613381481481
2023-03-30 15:15:00,4621.8191109375
2023-03-30 15:30:00,4622.793826530612
2023-03-30 15:45:00,4623.508959016393
2023-03-30 16:00:00,4624.295570526316
2023-03-30 16:15:00,4624.431183098592
2023-03-30 16:30:00,4624.452813043478
2023-03-30 16:45:00,4624.570473913043
2023-03-30 17:00:00,4624.841015384615
2023-03-30 17:15:00,4625.167286842106
